Generated Airfoil - VAE Model
0.998808 0.002958
0.977131 0.006791
0.958235 0.012852
0.936508 0.015564
0.921749 0.019734
0.899190 0.023607
0.880052 0.026984
0.856856 0.030914
0.834753 0.035441
0.816964 0.039624
0.800975 0.043824
0.778395 0.046811
0.758004 0.052024
0.736886 0.054423
0.717724 0.057562
0.695291 0.059083
0.674623 0.062671
0.657236 0.064425
0.635123 0.071674
0.615595 0.072641
0.591053 0.074494
0.572066 0.078586
0.555012 0.078320
0.534874 0.081822
0.512429 0.084203
0.490650 0.086545
0.471276 0.088753
0.448920 0.088336
0.428811 0.091240
0.410259 0.089378
0.387717 0.091287
0.368345 0.093430
0.348126 0.094261
0.326956 0.091026
0.306550 0.093061
0.284919 0.091427
0.265157 0.091604
0.244614 0.089846
0.225453 0.087802
0.204471 0.085401
0.182313 0.082086
0.162059 0.078485
0.142201 0.073177
0.123238 0.068769
0.101570 0.065213
0.081749 0.059864
0.063669 0.053422
0.044589 0.043619
0.027712 0.034731
0.011146 0.020908
0.002997 0.003743
0.015009 -0.009489
0.033319 -0.016853
0.052653 -0.020104
0.073040 -0.021810
0.091233 -0.025394
0.112209 -0.026763
0.135224 -0.027702
0.155633 -0.027524
0.176117 -0.028706
0.195978 -0.027846
0.216178 -0.030239
0.236195 -0.028320
0.258119 -0.027344
0.276338 -0.027761
0.299987 -0.027784
0.320772 -0.027287
0.340661 -0.024812
0.361940 -0.027477
0.383095 -0.024102
0.402443 -0.026555
0.423275 -0.024714
0.443968 -0.024619
0.464008 -0.025426
0.484507 -0.022837
0.505537 -0.024044
0.527361 -0.020493
0.547952 -0.018754
0.567996 -0.018617
0.589029 -0.016742
0.606645 -0.016176
0.631790 -0.015288
0.649870 -0.014586
0.669767 -0.014246
0.694939 -0.013970
0.714700 -0.010748
0.729117 -0.010868
0.754480 -0.008490
0.773156 -0.006579
0.794886 -0.005876
0.814729 -0.006356
0.835354 -0.005985
0.855281 -0.006433
0.873817 -0.002614
0.898212 -0.003116
0.918740 -0.002897
0.934959 0.000161
0.955144 -0.002765
0.974847 -0.002044
0.996410 -0.001492
