Generated Airfoil - VAE Model
1.003509 0.003082
0.976981 0.007033
0.959738 0.010646
0.940515 0.013454
0.918733 0.020831
0.897997 0.022889
0.877083 0.026739
0.857915 0.030959
0.842268 0.034385
0.815500 0.037487
0.794951 0.042439
0.775747 0.045115
0.757796 0.048835
0.736454 0.051991
0.713893 0.056235
0.694079 0.058183
0.674085 0.062931
0.653508 0.066769
0.633552 0.069639
0.614902 0.072724
0.595474 0.074869
0.573857 0.076007
0.552003 0.079218
0.532045 0.081164
0.512493 0.085644
0.493016 0.084590
0.476014 0.090353
0.451735 0.086876
0.430260 0.091536
0.409336 0.090268
0.389976 0.092587
0.367970 0.092909
0.346965 0.090679
0.328085 0.093004
0.308209 0.092219
0.284763 0.091402
0.265620 0.088972
0.245712 0.086868
0.225365 0.086688
0.202668 0.082556
0.183766 0.083739
0.162476 0.077834
0.143489 0.074241
0.122527 0.068740
0.102559 0.065272
0.084277 0.056162
0.064233 0.050545
0.045127 0.042224
0.027327 0.032895
0.012535 0.020376
0.003667 0.001630
0.016322 -0.011606
0.034148 -0.017387
0.054805 -0.020145
0.074136 -0.024965
0.095132 -0.025742
0.113051 -0.029734
0.134278 -0.026953
0.156417 -0.028814
0.175968 -0.029361
0.197476 -0.030104
0.218440 -0.031748
0.236169 -0.027753
0.257004 -0.029623
0.279679 -0.027365
0.300232 -0.029472
0.321610 -0.028532
0.339496 -0.028940
0.361400 -0.027985
0.382222 -0.026997
0.402071 -0.028390
0.424191 -0.027929
0.443390 -0.024160
0.466735 -0.026740
0.484766 -0.023696
0.504882 -0.022412
0.527577 -0.025039
0.546805 -0.021368
0.567516 -0.020685
0.590805 -0.016565
0.606081 -0.018526
0.629647 -0.017786
0.650591 -0.017530
0.669952 -0.014676
0.691777 -0.015532
0.714310 -0.011841
0.733059 -0.010891
0.751764 -0.011167
0.773518 -0.011072
0.792527 -0.006942
0.815428 -0.006378
0.837658 -0.004855
0.855959 -0.005252
0.875009 -0.002402
0.892452 -0.002156
0.915042 -0.001995
0.935175 -0.001391
0.958619 -0.001362
0.976650 0.000914
1.002361 -0.000881
