Generated Airfoil - VAE Model
1.001899 0.003343
0.978931 0.008532
0.962559 0.008927
0.942943 0.012113
0.917218 0.023192
0.897024 0.022719
0.876577 0.023002
0.856780 0.031923
0.842797 0.036391
0.819289 0.036132
0.795505 0.045482
0.777818 0.047217
0.754472 0.052809
0.737019 0.051104
0.722535 0.061882
0.694409 0.054365
0.675913 0.065125
0.661689 0.065561
0.632307 0.068332
0.616131 0.076143
0.591229 0.081749
0.573266 0.077892
0.550865 0.078224
0.539939 0.080238
0.513901 0.078693
0.491130 0.079699
0.475121 0.088713
0.452488 0.088033
0.429418 0.094095
0.410046 0.088508
0.390411 0.091786
0.367671 0.095850
0.350818 0.090972
0.327663 0.087544
0.310018 0.093942
0.288825 0.091830
0.265510 0.087667
0.246194 0.089373
0.226220 0.088109
0.204046 0.083574
0.183532 0.081561
0.159694 0.077674
0.141419 0.074581
0.121961 0.071776
0.102211 0.065595
0.080757 0.058419
0.062998 0.053724
0.045149 0.042682
0.026838 0.032431
0.013790 0.022953
0.003553 0.000487
0.017337 -0.011617
0.034589 -0.012722
0.054273 -0.020798
0.074572 -0.021205
0.093173 -0.021696
0.112451 -0.024879
0.129588 -0.027648
0.157220 -0.030789
0.179744 -0.026720
0.196604 -0.028982
0.226055 -0.028925
0.243212 -0.029803
0.258012 -0.029524
0.284935 -0.028709
0.303225 -0.029081
0.320442 -0.028380
0.341809 -0.031500
0.363370 -0.024150
0.385191 -0.021745
0.401867 -0.028123
0.424606 -0.023270
0.443893 -0.021107
0.468736 -0.026821
0.485101 -0.024654
0.505256 -0.027475
0.527212 -0.019484
0.552590 -0.024060
0.567210 -0.017309
0.591107 -0.018860
0.605946 -0.013469
0.627675 -0.013247
0.650591 -0.015916
0.671679 -0.011280
0.687930 -0.012785
0.706784 -0.009410
0.734206 -0.009001
0.753926 -0.009223
0.775627 -0.007677
0.790690 -0.003282
0.811621 -0.005540
0.832907 -0.006569
0.855257 -0.002587
0.871816 -0.000366
0.895062 -0.000274
0.917170 -0.001945
0.934943 0.000343
0.960295 -0.002950
0.983218 0.003279
1.002746 0.001820
