Generated Airfoil - VAE Model
0.998959 0.003636
0.984892 0.011066
0.959052 0.010740
0.935340 0.017864
0.918979 0.019269
0.896505 0.024926
0.880698 0.028069
0.856958 0.030522
0.836679 0.036239
0.817256 0.038347
0.798595 0.041891
0.778026 0.048051
0.757709 0.052706
0.737873 0.055476
0.720051 0.057488
0.700645 0.061053
0.676947 0.065859
0.658231 0.065025
0.635582 0.071647
0.615078 0.071170
0.594312 0.076485
0.574875 0.080436
0.554883 0.080303
0.534239 0.082728
0.515495 0.083432
0.494058 0.085585
0.474232 0.087241
0.451181 0.086900
0.430714 0.091864
0.410603 0.090552
0.390502 0.095145
0.370892 0.092348
0.348094 0.096415
0.329162 0.092259
0.310981 0.091559
0.284656 0.090749
0.265950 0.091257
0.248191 0.090266
0.225164 0.087292
0.203447 0.085098
0.185677 0.081329
0.164120 0.080832
0.144878 0.074404
0.123257 0.070378
0.105163 0.065632
0.083368 0.059179
0.064050 0.053006
0.045960 0.043423
0.028023 0.033619
0.012166 0.019274
0.002841 0.004892
0.017160 -0.011008
0.034692 -0.016886
0.054274 -0.020266
0.073614 -0.022284
0.094195 -0.024770
0.113404 -0.026318
0.135577 -0.024533
0.154768 -0.028017
0.177770 -0.026260
0.196624 -0.027549
0.216953 -0.028014
0.237228 -0.027600
0.258560 -0.025759
0.279495 -0.028865
0.300334 -0.026757
0.319081 -0.026872
0.341447 -0.026569
0.362171 -0.024182
0.382297 -0.024907
0.402799 -0.023860
0.423892 -0.024117
0.446657 -0.021692
0.467452 -0.021748
0.487515 -0.022721
0.508888 -0.020203
0.527335 -0.020617
0.550286 -0.018946
0.568169 -0.017128
0.589314 -0.016511
0.611264 -0.017348
0.631475 -0.013977
0.653355 -0.012571
0.674400 -0.013628
0.691628 -0.011807
0.714624 -0.009424
0.734691 -0.010984
0.753988 -0.007853
0.775245 -0.006686
0.798413 -0.004703
0.820216 -0.005884
0.837153 -0.004421
0.854456 -0.004752
0.878792 -0.003086
0.902196 -0.003699
0.919082 -0.001411
0.936758 -0.001778
0.957720 -0.002329
0.980781 -0.003240
1.001492 -0.000077
