Generated Airfoil - VAE Model
0.999187 0.003395
0.980982 0.003943
0.959794 0.009297
0.939109 0.015615
0.919306 0.017201
0.897664 0.020735
0.877123 0.026175
0.857601 0.029841
0.838038 0.033777
0.816491 0.036267
0.798711 0.040698
0.779309 0.044571
0.756543 0.047681
0.736621 0.051510
0.717268 0.055554
0.696072 0.059560
0.675719 0.062363
0.655654 0.065137
0.635470 0.067112
0.615237 0.070326
0.593810 0.075094
0.574579 0.075754
0.552755 0.079670
0.532589 0.082762
0.511579 0.083457
0.491437 0.083958
0.470017 0.084408
0.449737 0.089260
0.430153 0.088602
0.410272 0.088635
0.388936 0.090029
0.368505 0.090310
0.349345 0.092641
0.326118 0.089654
0.305405 0.091597
0.284733 0.090157
0.264960 0.087483
0.244911 0.086107
0.223479 0.087882
0.203390 0.082890
0.183040 0.080403
0.162678 0.076627
0.141734 0.073702
0.122996 0.069101
0.102987 0.061572
0.082273 0.057232
0.063815 0.051248
0.044340 0.041606
0.027974 0.032752
0.010195 0.019435
0.003090 0.003239
0.015234 -0.010609
0.033749 -0.018028
0.053240 -0.022643
0.074062 -0.024296
0.093189 -0.025366
0.113787 -0.026038
0.134557 -0.028497
0.155230 -0.028101
0.174124 -0.029190
0.197206 -0.028829
0.216297 -0.029366
0.238879 -0.029820
0.257757 -0.029581
0.279287 -0.030982
0.301040 -0.029078
0.318478 -0.029147
0.341376 -0.027441
0.360137 -0.027621
0.381499 -0.026917
0.401553 -0.025608
0.422483 -0.024667
0.444269 -0.024824
0.464785 -0.023047
0.485572 -0.024927
0.505632 -0.021645
0.524109 -0.020058
0.546741 -0.021005
0.568634 -0.020972
0.586880 -0.018534
0.608888 -0.017324
0.630505 -0.017159
0.648980 -0.016949
0.670680 -0.015402
0.690927 -0.011901
0.712005 -0.012030
0.730732 -0.010150
0.751500 -0.008671
0.773483 -0.008587
0.792240 -0.008681
0.812737 -0.008682
0.834905 -0.005188
0.854138 -0.006034
0.876881 -0.004306
0.898332 -0.002516
0.916636 -0.001945
0.939916 -0.001501
0.959440 -0.000604
0.977376 -0.003603
0.999922 -0.002377
