Generated Airfoil - VAE Model
1.001010 0.003483
0.978954 0.007016
0.961163 0.010821
0.938976 0.015562
0.917292 0.021451
0.897878 0.024990
0.880761 0.028000
0.860668 0.031413
0.837573 0.036177
0.816444 0.039809
0.798515 0.044512
0.778771 0.047419
0.755735 0.050161
0.737311 0.053477
0.719290 0.057836
0.695133 0.061066
0.678297 0.065468
0.656768 0.067326
0.638102 0.071449
0.615811 0.072256
0.596477 0.075414
0.575355 0.079751
0.555206 0.081396
0.533780 0.084512
0.513750 0.084526
0.492739 0.088315
0.471907 0.088003
0.452375 0.090847
0.430641 0.090703
0.412317 0.091591
0.389269 0.093310
0.370933 0.093227
0.347639 0.096192
0.328583 0.094366
0.308185 0.092408
0.287040 0.090244
0.266725 0.090590
0.244836 0.088907
0.225347 0.087324
0.205017 0.085003
0.184135 0.081531
0.162930 0.081840
0.143550 0.073608
0.124137 0.070990
0.103251 0.065772
0.082354 0.060139
0.063934 0.052811
0.045526 0.043249
0.028569 0.034258
0.013373 0.020927
0.004011 0.003471
0.015908 -0.010404
0.034313 -0.015230
0.053970 -0.021509
0.073617 -0.023279
0.094097 -0.024927
0.114170 -0.027487
0.134536 -0.027919
0.154990 -0.028989
0.177139 -0.026129
0.196442 -0.028920
0.216601 -0.027798
0.238270 -0.028147
0.258677 -0.027851
0.280282 -0.028069
0.299715 -0.028257
0.320135 -0.027209
0.342334 -0.025302
0.361401 -0.025773
0.381326 -0.023899
0.402657 -0.025648
0.425521 -0.025832
0.443800 -0.024887
0.466041 -0.022202
0.484036 -0.023585
0.507550 -0.019075
0.526851 -0.020025
0.547330 -0.020651
0.570742 -0.019001
0.590283 -0.018094
0.610940 -0.016608
0.630749 -0.016809
0.650234 -0.014531
0.673216 -0.013985
0.690365 -0.011400
0.713348 -0.010442
0.735357 -0.010866
0.754017 -0.009789
0.775322 -0.009273
0.793478 -0.008297
0.816294 -0.005476
0.837055 -0.005461
0.855699 -0.005896
0.873996 -0.002379
0.897809 -0.003029
0.915929 -0.003405
0.937010 -0.000063
0.955132 -0.001347
0.980014 -0.001652
0.996593 -0.000153
